Date,Daily_Mean_PM10_Concentration,UNITS,DAILY_AQI_VALUE,Site_Name,COUNTY,Daily_Max_1-hour_NO2_Concentration,Daily_Max_8-hour_Ozone_Concentration,Daily_Mean_PM2.5_Concentration,Daily_Max_8-hour_CO_Concentration,Daily_Max_1-hour_SO2_Concentration
09/18/2018,,ppm,5,Oakland West,Alameda,,,,0.4,
09/19/2018,,ppm,6,Oakland West,Alameda,,,,0.5,
09/20/2018,,ppm,13,Oakland West,Alameda,,,,1.1,
09/21/2018,,ppm,13,Oakland West,Alameda,,,,1.1,
09/22/2018,,ppm,6,Oakland West,Alameda,,,,0.5,
09/23/2018,,ppm,5,Oakland West,Alameda,,,,0.4,
09/24/2018,,ppm,9,Oakland West,Alameda,,,,0.8,
09/25/2018,,ppm,7,Oakland West,Alameda,,,,0.6,
09/26/2018,,ppm,7,Oakland West,Alameda,,,,0.6,
09/27/2018,,ppm,6,Oakland West,Alameda,,,,0.5,
09/28/2018,,ppm,5,Oakland West,Alameda,,,,0.4,
09/29/2018,,ppm,5,Oakland West,Alameda,,,,0.4,
09/30/2018,,ppm,5,Oakland West,Alameda,,,,0.4,
10/01/2018,,ppm,7,Oakland West,Alameda,,,,0.6,
10/02/2018,,ppm,6,Oakland West,Alameda,,,,0.5,
10/03/2018,,ppm,6,Oakland West,Alameda,,,,0.5,
10/04/2018,,ppm,5,Oakland West,Alameda,,,,0.4,
10/05/2018,,ppm,6,Oakland West,Alameda,,,,0.5,
10/06/2018,,ppm,6,Oakland West,Alameda,,,,0.5,
10/07/2018,,ppm,5,Oakland West,Alameda,,,,0.4,
10/08/2018,,ppm,5,Oakland West,Alameda,,,,0.4,
10/09/2018,,ppm,5,Oakland West,Alameda,,,,0.4,
10/10/2018,,ppm,5,Oakland West,Alameda,,,,0.4,
10/11/2018,,ppm,5,Oakland West,Alameda,,,,0.4,
10/12/2018,,ppm,9,Oakland West,Alameda,,,,0.8,
10/13/2018,,ppm,13,Oakland West,Alameda,,,,1.1,
10/14/2018,,ppm,6,Oakland West,Alameda,,,,0.5,
10/15/2018,,ppm,7,Oakland West,Alameda,,,,0.6,
10/16/2018,,ppm,14,Oakland West,Alameda,,,,1.2,
10/17/2018,,ppm,7,Oakland West,Alameda,,,,0.6,
10/18/2018,,ppm,7,Oakland West,Alameda,,,,0.6,
10/19/2018,,ppm,10,Oakland West,Alameda,,,,0.9,
10/20/2018,,ppm,6,Oakland West,Alameda,,,,0.5,
10/21/2018,,ppm,5,Oakland West,Alameda,,,,0.4,
10/22/2018,,ppm,5,Oakland West,Alameda,,,,0.4,
10/23/2018,,ppm,8,Oakland West,Alameda,,,,0.7,
10/24/2018,,ppm,8,Oakland West,Alameda,,,,0.7,
10/25/2018,,ppm,7,Oakland West,Alameda,,,,0.6,
10/26/2018,,ppm,9,Oakland West,Alameda,,,,0.8,
10/27/2018,,ppm,11,Oakland West,Alameda,,,,1.0,
10/28/2018,,ppm,6,Oakland West,Alameda,,,,0.5,
10/29/2018,,ppm,7,Oakland West,Alameda,,,,0.6,
10/30/2018,,ppm,11,Oakland West,Alameda,,,,1.0,
10/31/2018,,ppm,16,Oakland West,Alameda,,,,1.4,
11/01/2018,,ppm,18,Oakland West,Alameda,,,,1.6,
11/02/2018,,ppm,8,Oakland West,Alameda,,,,0.7,
11/03/2018,,ppm,10,Oakland West,Alameda,,,,0.9,
11/04/2018,,ppm,8,Oakland West,Alameda,,,,0.7,
11/05/2018,,ppm,10,Oakland West,Alameda,,,,0.9,
11/06/2018,,ppm,14,Oakland West,Alameda,,,,1.2,
11/07/2018,,ppm,14,Oakland West,Alameda,,,,1.2,
11/08/2018,,ppm,14,Oakland West,Alameda,,,,1.2,
11/09/2018,,ppm,17,Oakland West,Alameda,,,,1.5,
11/10/2018,,ppm,27,Oakland West,Alameda,,,,2.4,
11/11/2018,,ppm,35,Oakland West,Alameda,,,,3.1,
11/12/2018,,ppm,25,Oakland West,Alameda,,,,2.2,
11/13/2018,,ppm,27,Oakland West,Alameda,,,,2.4,
11/14/2018,,ppm,23,Oakland West,Alameda,,,,2.0,
11/15/2018,,ppm,30,Oakland West,Alameda,,,,2.6,
11/16/2018,,ppm,34,Oakland West,Alameda,,,,3.0,
11/17/2018,,ppm,32,Oakland West,Alameda,,,,2.8,
11/18/2018,,ppm,19,Oakland West,Alameda,,,,1.7,
11/19/2018,,ppm,28,Oakland West,Alameda,,,,2.5,
11/20/2018,,ppm,33,Oakland West,Alameda,,,,2.9,
11/21/2018,,ppm,16,Oakland West,Alameda,,,,1.4,
11/22/2018,,ppm,6,Oakland West,Alameda,,,,0.5,
11/23/2018,,ppm,5,Oakland West,Alameda,,,,0.4,
11/24/2018,,ppm,13,Oakland West,Alameda,,,,1.1,
11/25/2018,,ppm,16,Oakland West,Alameda,,,,1.4,
11/26/2018,,ppm,15,Oakland West,Alameda,,,,1.3,
11/27/2018,,ppm,13,Oakland West,Alameda,,,,1.1,
11/28/2018,,ppm,7,Oakland West,Alameda,,,,0.6,
11/29/2018,,ppm,5,Oakland West,Alameda,,,,0.4,
11/30/2018,,ppm,7,Oakland West,Alameda,,,,0.6,
12/01/2018,,ppm,8,Oakland West,Alameda,,,,0.7,
12/02/2018,,ppm,7,Oakland West,Alameda,,,,0.6,
12/03/2018,,ppm,6,Oakland West,Alameda,,,,0.5,
12/04/2018,,ppm,7,Oakland West,Alameda,,,,0.6,
12/05/2018,,ppm,6,Oakland West,Alameda,,,,0.5,
12/06/2018,,ppm,10,Oakland West,Alameda,,,,0.9,
12/07/2018,,ppm,15,Oakland West,Alameda,,,,1.3,
12/08/2018,,ppm,16,Oakland West,Alameda,,,,1.4,
12/09/2018,,ppm,24,Oakland West,Alameda,,,,2.1,
12/10/2018,,ppm,15,Oakland West,Alameda,,,,1.3,
12/11/2018,,ppm,22,Oakland West,Alameda,,,,1.9,
12/12/2018,,ppm,15,Oakland West,Alameda,,,,1.3,
12/13/2018,,ppm,15,Oakland West,Alameda,,,,1.3,
12/14/2018,,ppm,19,Oakland West,Alameda,,,,1.7,
12/15/2018,,ppm,9,Oakland West,Alameda,,,,0.8,
12/16/2018,,ppm,8,Oakland West,Alameda,,,,0.7,
12/17/2018,,ppm,11,Oakland West,Alameda,,,,1.0,
12/18/2018,,ppm,15,Oakland West,Alameda,,,,1.3,
12/19/2018,,ppm,16,Oakland West,Alameda,,,,1.4,
12/20/2018,,ppm,19,Oakland West,Alameda,,,,1.7,
12/21/2018,,ppm,11,Oakland West,Alameda,,,,1.0,
12/22/2018,,ppm,9,Oakland West,Alameda,,,,0.8,
12/23/2018,,ppm,13,Oakland West,Alameda,,,,1.1,
12/24/2018,,ppm,10,Oakland West,Alameda,,,,0.9,
12/25/2018,,ppm,7,Oakland West,Alameda,,,,0.6,
12/26/2018,,ppm,9,Oakland West,Alameda,,,,0.8,
12/27/2018,,ppm,11,Oakland West,Alameda,,,,1.0,
12/28/2018,,ppm,13,Oakland West,Alameda,,,,1.1,
12/29/2018,,ppm,14,Oakland West,Alameda,,,,1.2,
12/30/2018,,ppm,14,Oakland West,Alameda,,,,1.2,
12/31/2018,,ppm,7,Oakland West,Alameda,,,,0.6,
01/01/2018,,ppm,8,San Francisco,San Francisco,,,,0.7,
01/02/2018,,ppm,9,San Francisco,San Francisco,,,,0.8,
01/03/2018,,ppm,10,San Francisco,San Francisco,,,,0.9,
01/04/2018,,ppm,9,San Francisco,San Francisco,,,,0.8,
01/05/2018,,ppm,7,San Francisco,San Francisco,,,,0.6,
01/06/2018,,ppm,8,San Francisco,San Francisco,,,,0.7,
01/07/2018,,ppm,8,San Francisco,San Francisco,,,,0.7,
01/08/2018,,ppm,8,San Francisco,San Francisco,,,,0.7,
01/09/2018,,ppm,7,San Francisco,San Francisco,,,,0.6,
01/10/2018,,ppm,5,San Francisco,San Francisco,,,,0.4,
01/11/2018,,ppm,6,San Francisco,San Francisco,,,,0.5,
01/12/2018,,ppm,8,San Francisco,San Francisco,,,,0.7,
01/13/2018,,ppm,8,San Francisco,San Francisco,,,,0.7,
01/14/2018,,ppm,5,San Francisco,San Francisco,,,,0.4,
01/15/2018,,ppm,6,San Francisco,San Francisco,,,,0.5,
01/16/2018,,ppm,8,San Francisco,San Francisco,,,,0.7,
01/17/2018,,ppm,6,San Francisco,San Francisco,,,,0.5,
01/18/2018,,ppm,6,San Francisco,San Francisco,,,,0.5,
01/19/2018,,ppm,5,San Francisco,San Francisco,,,,0.4,
01/20/2018,,ppm,5,San Francisco,San Francisco,,,,0.4,
01/21/2018,,ppm,7,San Francisco,San Francisco,,,,0.6,
01/22/2018,,ppm,5,San Francisco,San Francisco,,,,0.4,
01/23/2018,,ppm,7,San Francisco,San Francisco,,,,0.6,
01/24/2018,,ppm,7,San Francisco,San Francisco,,,,0.6,
01/25/2018,,ppm,6,San Francisco,San Francisco,,,,0.5,
01/26/2018,,ppm,7,San Francisco,San Francisco,,,,0.6,
01/27/2018,,ppm,6,San Francisco,San Francisco,,,,0.5,
01/28/2018,,ppm,6,San Francisco,San Francisco,,,,0.5,
01/29/2018,,ppm,7,San Francisco,San Francisco,,,,0.6,
01/30/2018,,ppm,8,San Francisco,San Francisco,,,,0.7,
01/31/2018,,ppm,9,San Francisco,San Francisco,,,,0.8,
02/01/2018,,ppm,11,San Francisco,San Francisco,,,,1.0,
02/02/2018,,ppm,13,San Francisco,San Francisco,,,,1.1,
02/03/2018,,ppm,11,San Francisco,San Francisco,,,,1.0,
02/04/2018,,ppm,13,San Francisco,San Francisco,,,,1.1,
02/05/2018,,ppm,11,San Francisco,San Francisco,,,,1.0,
02/06/2018,,ppm,9,San Francisco,San Francisco,,,,0.8,
02/07/2018,,ppm,9,San Francisco,San Francisco,,,,0.8,
02/08/2018,,ppm,9,San Francisco,San Francisco,,,,0.8,
02/09/2018,,ppm,10,San Francisco,San Francisco,,,,0.9,
02/10/2018,,ppm,6,San Francisco,San Francisco,,,,0.5,
02/11/2018,,ppm,6,San Francisco,San Francisco,,,,0.5,
02/12/2018,,ppm,6,San Francisco,San Francisco,,,,0.5,
02/13/2018,,ppm,8,San Francisco,San Francisco,,,,0.7,
02/14/2018,,ppm,9,San Francisco,San Francisco,,,,0.8,
02/15/2018,,ppm,7,San Francisco,San Francisco,,,,0.6,
02/16/2018,,ppm,8,San Francisco,San Francisco,,,,0.7,
02/17/2018,,ppm,9,San Francisco,San Francisco,,,,0.8,
02/18/2018,,ppm,5,San Francisco,San Francisco,,,,0.4,
02/19/2018,,ppm,5,San Francisco,San Francisco,,,,0.4,
02/20/2018,,ppm,6,San Francisco,San Francisco,,,,0.5,
02/21/2018,,ppm,6,San Francisco,San Francisco,,,,0.5,
02/22/2018,,ppm,6,San Francisco,San Francisco,,,,0.5,
02/23/2018,,ppm,5,San Francisco,San Francisco,,,,0.4,
02/24/2018,,ppm,5,San Francisco,San Francisco,,,,0.4,
02/25/2018,,ppm,3,San Francisco,San Francisco,,,,0.3,
02/26/2018,,ppm,3,San Francisco,San Francisco,,,,0.3,
02/27/2018,,ppm,3,San Francisco,San Francisco,,,,0.3,
02/28/2018,,ppm,3,San Francisco,San Francisco,,,,0.3,
03/01/2018,,ppm,2,San Francisco,San Francisco,,,,0.2,
03/02/2018,,ppm,3,San Francisco,San Francisco,,,,0.3,
03/03/2018,,ppm,3,San Francisco,San Francisco,,,,0.3,
03/04/2018,,ppm,3,San Francisco,San Francisco,,,,0.3,
03/05/2018,,ppm,3,San Francisco,San Francisco,,,,0.3,
03/06/2018,,ppm,6,San Francisco,San Francisco,,,,0.5,
03/07/2018,,ppm,6,San Francisco,San Francisco,,,,0.5,
03/08/2018,,ppm,5,San Francisco,San Francisco,,,,0.4,
03/09/2018,,ppm,5,San Francisco,San Francisco,,,,0.4,
03/10/2018,,ppm,5,San Francisco,San Francisco,,,,0.4,
03/11/2018,,ppm,5,San Francisco,San Francisco,,,,0.4,
03/12/2018,,ppm,6,San Francisco,San Francisco,,,,0.5,
03/13/2018,,ppm,3,San Francisco,San Francisco,,,,0.3,
03/14/2018,,ppm,5,San Francisco,San Francisco,,,,0.4,
03/15/2018,,ppm,6,San Francisco,San Francisco,,,,0.5,
03/16/2018,,ppm,3,San Francisco,San Francisco,,,,0.3,
03/17/2018,,ppm,3,San Francisco,San Francisco,,,,0.3,
03/18/2018,,ppm,5,San Francisco,San Francisco,,,,0.4,
03/19/2018,,ppm,5,San Francisco,San Francisco,,,,0.4,
03/20/2018,,ppm,6,San Francisco,San Francisco,,,,0.5,
03/21/2018,,ppm,5,San Francisco,San Francisco,,,,0.4,
03/22/2018,,ppm,3,San Francisco,San Francisco,,,,0.3,
03/23/2018,,ppm,5,San Francisco,San Francisco,,,,0.4,
03/24/2018,,ppm,3,San Francisco,San Francisco,,,,0.3,
03/25/2018,,ppm,5,San Francisco,San Francisco,,,,0.4,
03/26/2018,,ppm,6,San Francisco,San Francisco,,,,0.5,
03/27/2018,,ppm,6,San Francisco,San Francisco,,,,0.5,
03/28/2018,,ppm,6,San Francisco,San Francisco,,,,0.5,
03/29/2018,,ppm,8,San Francisco,San Francisco,,,,0.7,
03/30/2018,,ppm,8,San Francisco,San Francisco,,,,0.7,
03/31/2018,,ppm,5,San Francisco,San Francisco,,,,0.4,
04/01/2018,,ppm,5,San Francisco,San Francisco,,,,0.4,
04/02/2018,,ppm,5,San Francisco,San Francisco,,,,0.4,
04/03/2018,,ppm,5,San Francisco,San Francisco,,,,0.4,
04/04/2018,,ppm,5,San Francisco,San Francisco,,,,0.4,
04/05/2018,,ppm,5,San Francisco,San Francisco,,,,0.4,
04/06/2018,,ppm,5,San Francisco,San Francisco,,,,0.4,
04/07/2018,,ppm,5,San Francisco,San Francisco,,,,0.4,
04/08/2018,,ppm,5,San Francisco,San Francisco,,,,0.4,
04/09/2018,,ppm,7,San Francisco,San Francisco,,,,0.6,
04/10/2018,,ppm,3,San Francisco,San Francisco,,,,0.3,
04/11/2018,,ppm,5,San Francisco,San Francisco,,,,0.4,
04/12/2018,,ppm,3,San Francisco,San Francisco,,,,0.3,
04/13/2018,,ppm,3,San Francisco,San Francisco,,,,0.3,
04/14/2018,,ppm,6,San Francisco,San Francisco,,,,0.5,
04/15/2018,,ppm,3,San Francisco,San Francisco,,,,0.3,
04/16/2018,,ppm,5,San Francisco,San Francisco,,,,0.4,
04/17/2018,,ppm,5,San Francisco,San Francisco,,,,0.4,
04/18/2018,,ppm,6,San Francisco,San Francisco,,,,0.5,
04/19/2018,,ppm,5,San Francisco,San Francisco,,,,0.4,
04/20/2018,,ppm,5,San Francisco,San Francisco,,,,0.4,
04/21/2018,,ppm,5,San Francisco,San Francisco,,,,0.4,
04/22/2018,,ppm,5,San Francisco,San Francisco,,,,0.4,
04/23/2018,,ppm,6,San Francisco,San Francisco,,,,0.5,
04/24/2018,,ppm,5,San Francisco,San Francisco,,,,0.4,
04/25/2018,,ppm,5,San Francisco,San Francisco,,,,0.4,
04/26/2018,,ppm,5,San Francisco,San Francisco,,,,0.4,
04/27/2018,,ppm,5,San Francisco,San Francisco,,,,0.4,
04/28/2018,,ppm,3,San Francisco,San Francisco,,,,0.3,
04/29/2018,,ppm,3,San Francisco,San Francisco,,,,0.3,
04/30/2018,,ppm,5,San Francisco,San Francisco,,,,0.4,
05/01/2018,,ppm,5,San Francisco,San Francisco,,,,0.4,
05/02/2018,,ppm,3,San Francisco,San Francisco,,,,0.3,
05/03/2018,,ppm,2,San Francisco,San Francisco,,,,0.2,
05/04/2018,,ppm,2,San Francisco,San Francisco,,,,0.2,
05/05/2018,,ppm,2,San Francisco,San Francisco,,,,0.2,
05/06/2018,,ppm,2,San Francisco,San Francisco,,,,0.2,
05/07/2018,,ppm,3,San Francisco,San Francisco,,,,0.3,
05/08/2018,,ppm,2,San Francisco,San Francisco,,,,0.2,
05/09/2018,,ppm,2,San Francisco,San Francisco,,,,0.2,
05/10/2018,,ppm,5,San Francisco,San Francisco,,,,0.4,
05/11/2018,,ppm,3,San Francisco,San Francisco,,,,0.3,
05/12/2018,,ppm,3,San Francisco,San Francisco,,,,0.3,
05/13/2018,,ppm,2,San Francisco,San Francisco,,,,0.2,
05/14/2018,,ppm,3,San Francisco,San Francisco,,,,0.3,
05/15/2018,,ppm,2,San Francisco,San Francisco,,,,0.2,
05/16/2018,,ppm,3,San Francisco,San Francisco,,,,0.3,
05/17/2018,,ppm,2,San Francisco,San Francisco,,,,0.2,
05/18/2018,,ppm,2,San Francisco,San Francisco,,,,0.2,
05/19/2018,,ppm,2,San Francisco,San Francisco,,,,0.2,
05/20/2018,,ppm,2,San Francisco,San Francisco,,,,0.2,
05/21/2018,,ppm,5,San Francisco,San Francisco,,,,0.4,
05/22/2018,,ppm,3,San Francisco,San Francisco,,,,0.3,
05/23/2018,,ppm,3,San Francisco,San Francisco,,,,0.3,
05/24/2018,,ppm,3,San Francisco,San Francisco,,,,0.3,
05/25/2018,,ppm,3,San Francisco,San Francisco,,,,0.3,
05/26/2018,,ppm,2,San Francisco,San Francisco,,,,0.2,
05/27/2018,,ppm,3,San Francisco,San Francisco,,,,0.3,
05/28/2018,,ppm,3,San Francisco,San Francisco,,,,0.3,
05/29/2018,,ppm,3,San Francisco,San Francisco,,,,0.3,
05/30/2018,,ppm,3,San Francisco,San Francisco,,,,0.3,
05/31/2018,,ppm,3,San Francisco,San Francisco,,,,0.3,
06/01/2018,,ppm,3,San Francisco,San Francisco,,,,0.3,
06/02/2018,,ppm,5,San Francisco,San Francisco,,,,0.4,
06/03/2018,,ppm,2,San Francisco,San Francisco,,,,0.2,
06/04/2018,,ppm,3,San Francisco,San Francisco,,,,0.3,
06/05/2018,,ppm,2,San Francisco,San Francisco,,,,0.2,
06/06/2018,,ppm,3,San Francisco,San Francisco,,,,0.3,
06/07/2018,,ppm,3,San Francisco,San Francisco,,,,0.3,
06/08/2018,,ppm,3,San Francisco,San Francisco,,,,0.3,
06/09/2018,,ppm,3,San Francisco,San Francisco,,,,0.3,
06/10/2018,,ppm,3,San Francisco,San Francisco,,,,0.3,
06/11/2018,,ppm,3,San Francisco,San Francisco,,,,0.3,
06/12/2018,,ppm,5,San Francisco,San Francisco,,,,0.4,
06/13/2018,,ppm,3,San Francisco,San Francisco,,,,0.3,
06/14/2018,,ppm,2,San Francisco,San Francisco,,,,0.2,
06/15/2018,,ppm,2,San Francisco,San Francisco,,,,0.2,
06/16/2018,,ppm,2,San Francisco,San Francisco,,,,0.2,
06/17/2018,,ppm,2,San Francisco,San Francisco,,,,0.2,
06/18/2018,,ppm,2,San Francisco,San Francisco,,,,0.2,
06/19/2018,,ppm,2,San Francisco,San Francisco,,,,0.2,
06/20/2018,,ppm,3,San Francisco,San Francisco,,,,0.3,
06/21/2018,,ppm,2,San Francisco,San Francisco,,,,0.2,
06/22/2018,,ppm,3,San Francisco,San Francisco,,,,0.3,
06/23/2018,,ppm,5,San Francisco,San Francisco,,,,0.4,
06/24/2018,,ppm,2,San Francisco,San Francisco,,,,0.2,
06/25/2018,,ppm,2,San Francisco,San Francisco,,,,0.2,
06/26/2018,,ppm,2,San Francisco,San Francisco,,,,0.2,
06/27/2018,,ppm,3,San Francisco,San Francisco,,,,0.3,
06/28/2018,,ppm,3,San Francisco,San Francisco,,,,0.3,
06/29/2018,,ppm,3,San Francisco,San Francisco,,,,0.3,
06/30/2018,,ppm,5,San Francisco,San Francisco,,,,0.4,
07/01/2018,,ppm,2,San Francisco,San Francisco,,,,0.2,
07/02/2018,,ppm,2,San Francisco,San Francisco,,,,0.2,
07/03/2018,,ppm,2,San Francisco,San Francisco,,,,0.2,
07/04/2018,,ppm,2,San Francisco,San Francisco,,,,0.2,
07/05/2018,,ppm,2,San Francisco,San Francisco,,,,0.2,
07/06/2018,,ppm,5,San Francisco,San Francisco,,,,0.4,
07/07/2018,,ppm,2,San Francisco,San Francisco,,,,0.2,
07/08/2018,,ppm,2,San Francisco,San Francisco,,,,0.2,
07/09/2018,,ppm,2,San Francisco,San Francisco,,,,0.2,
07/10/2018,,ppm,2,San Francisco,San Francisco,,,,0.2,
07/11/2018,,ppm,2,San Francisco,San Francisco,,,,0.2,
07/12/2018,,ppm,2,San Francisco,San Francisco,,,,0.2,
07/13/2018,,ppm,2,San Francisco,San Francisco,,,,0.2,
07/14/2018,,ppm,2,San Francisco,San Francisco,,,,0.2,
07/15/2018,,ppm,2,San Francisco,San Francisco,,,,0.2,
07/16/2018,,ppm,2,San Francisco,San Francisco,,,,0.2,
07/17/2018,,ppm,2,San Francisco,San Francisco,,,,0.2,
07/18/2018,,ppm,2,San Francisco,San Francisco,,,,0.2,
07/19/2018,,ppm,1,San Francisco,San Francisco,,,,0.1,
07/20/2018,,ppm,1,San Francisco,San Francisco,,,,0.1,
07/21/2018,,ppm,0,San Francisco,San Francisco,,,,0.0,
07/22/2018,,ppm,0,San Francisco,San Francisco,,,,0.0,
07/23/2018,,ppm,0,San Francisco,San Francisco,,,,0.0,
07/24/2018,,ppm,1,San Francisco,San Francisco,,,,0.1,
07/25/2018,,ppm,1,San Francisco,San Francisco,,,,0.1,
07/26/2018,,ppm,1,San Francisco,San Francisco,,,,0.1,
07/27/2018,,ppm,0,San Francisco,San Francisco,,,,0.0,
07/28/2018,,ppm,0,San Francisco,San Francisco,,,,0.0,
07/29/2018,,ppm,1,San Francisco,San Francisco,,,,0.1,
07/30/2018,,ppm,1,San Francisco,San Francisco,,,,0.1,
07/31/2018,,ppm,1,San Francisco,San Francisco,,,,0.1,
08/01/2018,,ppm,2,San Francisco,San Francisco,,,,0.2,
08/02/2018,,ppm,2,San Francisco,San Francisco,,,,0.2,
08/03/2018,,ppm,2,San Francisco,San Francisco,,,,0.2,
08/04/2018,,ppm,2,San Francisco,San Francisco,,,,0.2,
08/05/2018,,ppm,1,San Francisco,San Francisco,,,,0.1,
08/06/2018,,ppm,3,San Francisco,San Francisco,,,,0.3,
08/07/2018,,ppm,2,San Francisco,San Francisco,,,,0.2,
08/08/2018,,ppm,3,San Francisco,San Francisco,,,,0.3,
08/09/2018,,ppm,3,San Francisco,San Francisco,,,,0.3,
08/10/2018,,ppm,3,San Francisco,San Francisco,,,,0.3,
08/11/2018,,ppm,2,San Francisco,San Francisco,,,,0.2,
08/12/2018,,ppm,2,San Francisco,San Francisco,,,,0.2,
08/13/2018,,ppm,3,San Francisco,San Francisco,,,,0.3,
08/14/2018,,ppm,3,San Francisco,San Francisco,,,,0.3,
08/15/2018,,ppm,5,San Francisco,San Francisco,,,,0.4,
08/16/2018,,ppm,5,San Francisco,San Francisco,,,,0.4,
08/17/2018,,ppm,5,San Francisco,San Francisco,,,,0.4,
08/18/2018,,ppm,5,San Francisco,San Francisco,,,,0.4,
08/19/2018,,ppm,5,San Francisco,San Francisco,,,,0.4,
08/20/2018,,ppm,5,San Francisco,San Francisco,,,,0.4,
08/21/2018,,ppm,6,San Francisco,San Francisco,,,,0.5,
08/22/2018,,ppm,6,San Francisco,San Francisco,,,,0.5,
08/23/2018,,ppm,8,San Francisco,San Francisco,,,,0.7,
08/24/2018,,ppm,7,San Francisco,San Francisco,,,,0.6,
08/25/2018,,ppm,5,San Francisco,San Francisco,,,,0.4,
08/26/2018,,ppm,3,San Francisco,San Francisco,,,,0.3,
08/27/2018,,ppm,3,San Francisco,San Francisco,,,,0.3,
08/28/2018,,ppm,3,San Francisco,San Francisco,,,,0.3,
08/29/2018,,ppm,5,San Francisco,San Francisco,,,,0.4,
08/30/2018,,ppm,3,San Francisco,San Francisco,,,,0.3,
08/31/2018,,ppm,3,San Francisco,San Francisco,,,,0.3,
09/01/2018,,ppm,2,San Francisco,San Francisco,,,,0.2,
09/02/2018,,ppm,3,San Francisco,San Francisco,,,,0.3,
09/03/2018,,ppm,3,San Francisco,San Francisco,,,,0.3,
09/04/2018,,ppm,3,San Francisco,San Francisco,,,,0.3,
09/05/2018,,ppm,3,San Francisco,San Francisco,,,,0.3,
09/06/2018,,ppm,3,San Francisco,San Francisco,,,,0.3,
09/07/2018,,ppm,3,San Francisco,San Francisco,,,,0.3,
09/08/2018,,ppm,2,San Francisco,San Francisco,,,,0.2,
09/09/2018,,ppm,3,San Francisco,San Francisco,,,,0.3,
09/10/2018,,ppm,3,San Francisco,San Francisco,,,,0.3,
09/11/2018,,ppm,3,San Francisco,San Francisco,,,,0.3,
09/12/2018,,ppm,2,San Francisco,San Francisco,,,,0.2,
09/13/2018,,ppm,3,San Francisco,San Francisco,,,,0.3,
09/14/2018,,ppm,2,San Francisco,San Francisco,,,,0.2,
09/15/2018,,ppm,2,San Francisco,San Francisco,,,,0.2,
09/16/2018,,ppm,2,San Francisco,San Francisco,,,,0.2,
09/17/2018,,ppm,2,San Francisco,San Francisco,,,,0.2,
09/18/2018,,ppm,2,San Francisco,San Francisco,,,,0.2,
09/19/2018,,ppm,3,San Francisco,San Francisco,,,,0.3,
09/20/2018,,ppm,6,San Francisco,San Francisco,,,,0.5,
09/21/2018,,ppm,7,San Francisco,San Francisco,,,,0.6,
09/22/2018,,ppm,3,San Francisco,San Francisco,,,,0.3,
09/23/2018,,ppm,2,San Francisco,San Francisco,,,,0.2,
09/24/2018,,ppm,6,San Francisco,San Francisco,,,,0.5,
09/25/2018,,ppm,3,San Francisco,San Francisco,,,,0.3,
09/26/2018,,ppm,5,San Francisco,San Francisco,,,,0.4,
09/27/2018,,ppm,3,San Francisco,San Francisco,,,,0.3,
09/28/2018,,ppm,2,San Francisco,San Francisco,,,,0.2,
09/29/2018,,ppm,2,San Francisco,San Francisco,,,,0.2,
09/30/2018,,ppm,2,San Francisco,San Francisco,,,,0.2,
10/01/2018,,ppm,3,San Francisco,San Francisco,,,,0.3,
10/02/2018,,ppm,3,San Francisco,San Francisco,,,,0.3,
10/03/2018,,ppm,3,San Francisco,San Francisco,,,,0.3,
10/04/2018,,ppm,3,San Francisco,San Francisco,,,,0.3,
10/05/2018,,ppm,3,San Francisco,San Francisco,,,,0.3,
10/06/2018,,ppm,5,San Francisco,San Francisco,,,,0.4,
10/07/2018,,ppm,5,San Francisco,San Francisco,,,,0.4,
10/08/2018,,ppm,5,San Francisco,San Francisco,,,,0.4,
10/09/2018,,ppm,3,San Francisco,San Francisco,,,,0.3,
10/10/2018,,ppm,5,San Francisco,San Francisco,,,,0.4,
10/11/2018,,ppm,5,San Francisco,San Francisco,,,,0.4,
10/12/2018,,ppm,5,San Francisco,San Francisco,,,,0.4,
10/13/2018,,ppm,6,San Francisco,San Francisco,,,,0.5,
10/14/2018,,ppm,5,San Francisco,San Francisco,,,,0.4,
10/15/2018,,ppm,5,San Francisco,San Francisco,,,,0.4,
10/16/2018,,ppm,7,San Francisco,San Francisco,,,,0.6,
10/17/2018,,ppm,6,San Francisco,San Francisco,,,,0.5,
10/18/2018,,ppm,5,San Francisco,San Francisco,,,,0.4,
10/19/2018,,ppm,8,San Francisco,San Francisco,,,,0.7,
10/20/2018,,ppm,6,San Francisco,San Francisco,,,,0.5,
10/21/2018,,ppm,5,San Francisco,San Francisco,,,,0.4,
10/22/2018,,ppm,5,San Francisco,San Francisco,,,,0.4,
10/23/2018,,ppm,2,San Francisco,San Francisco,,,,0.2,
10/24/2018,,ppm,5,San Francisco,San Francisco,,,,0.4,
10/25/2018,,ppm,3,San Francisco,San Francisco,,,,0.3,
10/26/2018,,ppm,3,San Francisco,San Francisco,,,,0.3,
10/27/2018,,ppm,3,San Francisco,San Francisco,,,,0.3,
10/28/2018,,ppm,2,San Francisco,San Francisco,,,,0.2,
10/29/2018,,ppm,5,San Francisco,San Francisco,,,,0.4,
10/30/2018,,ppm,6,San Francisco,San Francisco,,,,0.5,
10/31/2018,,ppm,8,San Francisco,San Francisco,,,,0.7,
11/01/2018,,ppm,9,San Francisco,San Francisco,,,,0.8,
